0.00, 0.20, 0.20, 8.32
0.20, 0.40, 0.25, 10.4
0.40, 0.60, 0.51, 21.5
0.60, 0.80, 0.25, 10.6
0.80, 1.00, 0.32, 13.3
1.00, 1.20, 0.32, 13.2
1.20, 1.40, 0.33, 13.9
1.40, 1.60, 0.34, 14.2
1.60, 1.80, 0.33, 13.8
1.80, 2.00, 0.33, 14.0
2.00, 2.20, 0.34, 14.1
2.20, 2.40, 0.33, 13.7
2.40, 2.60, 0.35, 14.8
2.60, 2.80, 0.33, 13.9
2.80, 3.00, 0.32, 13.3
3.00, 3.20, 0.34, 14.1
3.20, 3.40, 0.34, 14.3
3.40, 3.60, 0.34, 14.2
3.60, 3.80, 0.34, 14.3
3.80, 4.00, 0.32, 13.5
4.00, 4.20, 0.49, 20.7
4.20, 4.40, 0.24, 10.1
4.40, 4.60, 0.24, 9.91
4.60, 4.80, 0.24, 9.91
4.80, 5.00, 0.24, 10.0
5.00, 5.20, 0.23, 9.80
5.20, 5.40, 0.23, 9.75
5.40, 5.60, 0.24, 10.2
5.60, 5.80, 0.24, 10.1
5.80, 6.00, 0.24, 9.86
6.00, 6.20, 0.24, 10.0
6.20, 6.40, 0.24, 9.91
6.40, 6.60, 0.24, 9.91
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.24, 9.97
7.00, 7.20, 0.24, 9.91
7.20, 7.40, 0.23, 9.75
7.40, 7.60, 0.24, 10.2
7.60, 7.80, 0.23, 9.75
7.80, 8.00, 0.23, 9.75
8.00, 8.20, 0.25, 10.4
8.20, 8.40, 0.24, 9.91
8.40, 8.60, 0.24, 9.86
8.60, 8.80, 0.24, 9.91
8.80, 9.00, 0.24, 10.2
9.00, 9.20, 0.23, 9.75
9.20, 9.40, 0.24, 10.1
9.40, 9.60, 0.24, 9.86
9.60, 9.80, 0.24, 9.86
9.80, 10.00, 0.22, 9.31
10.00, 10.20, 0.25, 10.7
10.20, 10.40, 0.24, 9.86
10.40, 10.60, 0.31, 12.9
10.60, 10.80, 0.23, 9.58
10.80, 11.00, 0.22, 9.36
11.00, 11.20, 0.33, 13.8
11.20, 11.40, 0.32, 13.5
11.40, 11.60, 0.34, 14.4
11.60, 11.80, 0.33, 13.9
11.80, 12.00, 0.35, 14.5
12.00, 12.20, 0.32, 13.4
12.20, 12.40, 0.34, 14.2
12.40, 12.60, 0.33, 13.9
12.60, 12.80, 0.33, 13.8
12.80, 13.00, 0.34, 14.4
13.00, 13.20, 0.32, 13.6
13.20, 13.40, 0.34, 14.3
13.40, 13.60, 0.33, 13.9
13.60, 13.80, 0.34, 14.3
0.00, 13.96, 20.1, 12.1

0.00, 0.20, 0.14, 5.66
0.20, 0.40, 0.10, 4.05
0.40, 0.60, 0.10, 4.28
0.60, 0.80, 0.28, 11.9
0.80, 1.00, 0.09, 3.91
1.00, 1.20, 0.10, 4.08
1.20, 1.40, 0.10, 4.02
1.40, 1.60, 0.10, 4.02
1.60, 1.80, 0.09, 3.97
1.80, 2.00, 0.10, 4.02
2.00, 2.20, 0.10, 4.08
2.20, 2.40, 0.10, 4.13
2.40, 2.60, 0.09, 3.91
2.60, 2.80, 0.10, 4.02
2.80, 3.00, 0.09, 3.97
3.00, 3.20, 0.10, 4.08
3.20, 3.40, 0.09, 3.97
3.40, 3.60, 0.10, 4.02
3.60, 3.80, 0.10, 4.08
3.80, 4.00, 0.09, 3.97
4.00, 4.20, 0.10, 4.02
4.20, 4.40, 0.25, 10.5
4.40, 4.60, 0.37, 15.5
4.60, 4.80, 0.24, 10.2
4.80, 5.00, 0.23, 9.80
5.00, 5.20, 0.24, 10.0
5.20, 5.40, 0.24, 10.0
5.40, 5.60, 0.24, 9.91
5.60, 5.80, 0.24, 9.97
5.80, 6.00, 0.23, 9.69
6.00, 6.20, 0.24, 10.1
6.20, 6.40, 0.24, 10.1
6.40, 6.60, 0.23, 9.64
6.60, 6.80, 0.24, 10.2
6.80, 7.00, 0.24, 9.97
7.00, 7.20, 0.24, 9.86
7.20, 7.40, 0.23, 9.80
7.40, 7.60, 0.25, 10.3
7.60, 7.80, 0.23, 9.80
7.80, 8.00, 0.23, 9.69
8.00, 8.20, 0.25, 10.3
8.20, 8.40, 0.24, 9.97
8.40, 8.60, 0.23, 9.58
8.60, 8.80, 0.24, 10.1
8.80, 9.00, 0.24, 10.2
9.00, 9.20, 0.24, 10.0
9.20, 9.40, 0.24, 9.86
9.40, 9.60, 0.23, 9.80
9.60, 9.80, 0.24, 10.1
9.80, 10.00, 0.24, 9.91
10.00, 10.20, 0.24, 9.97
10.20, 10.40, 0.24, 10.2
10.40, 10.60, 0.23, 9.75
10.60, 10.80, 0.23, 9.64
10.80, 11.00, 0.20, 8.54
11.00, 11.20, 0.10, 4.02
11.20, 11.40, 0.09, 3.97
11.40, 11.60, 0.10, 4.08
11.60, 11.80, 0.09, 3.97
11.80, 12.00, 0.09, 3.97
12.00, 12.20, 0.10, 4.13
12.20, 12.40, 0.09, 3.97
12.40, 12.60, 0.10, 4.02
12.60, 12.80, 0.09, 3.97
12.80, 13.00, 0.10, 4.08
13.00, 13.20, 0.09, 3.97
13.20, 13.40, 0.10, 4.08
13.40, 13.60, 0.10, 4.02
13.60, 13.80, 0.10, 4.02
13.80, 14.00, 0.10, 4.02
14.00, 14.20, 0.10, 4.02
14.20, 14.40, 0.10, 4.02
14.40, 14.60, 0.10, 4.02
14.60, 14.80, 0.09, 3.86
14.80, 15.00, 0.10, 4.19
15.00, 15.20, 0.10, 4.02
15.20, 15.40, 0.09, 3.97
15.40, 15.60, 0.10, 4.08
15.60, 15.80, 0.10, 4.02
15.80, 16.00, 0.10, 4.02
16.00, 16.20, 0.10, 4.02
16.20, 16.40, 0.10, 4.02
16.40, 16.60, 0.09, 3.97
16.60, 16.80, 0.10, 4.08
16.80, 17.00, 0.09, 3.97
17.00, 17.20, 0.10, 4.02
17.20, 17.40, 0.10, 4.08
17.40, 17.60, 0.09, 3.97
17.60, 17.80, 0.10, 4.02
17.80, 18.00, 0.10, 4.08
18.00, 18.20, 0.09, 3.97
18.20, 18.40, 0.10, 4.02
18.40, 18.60, 0.10, 4.02
18.60, 18.80, 0.10, 4.02
18.80, 19.00, 0.10, 4.02
19.00, 19.20, 0.10, 4.02
19.20, 19.40, 0.10, 4.02
19.40, 19.60, 0.10, 4.02
19.60, 19.80, 0.10, 4.02
19.80, 20.00, 0.10, 4.02
20.00, 20.20, 0.10, 4.02
20.20, 20.40, 0.09, 3.97
20.40, 20.60, 0.10, 4.02
20.60, 20.80, 0.10, 4.02
20.80, 21.00, 0.10, 4.08
21.00, 21.20, 0.09, 3.97
21.20, 21.40, 0.09, 3.97
21.40, 21.60, 0.10, 4.08
21.60, 21.80, 0.10, 4.02
21.80, 22.00, 0.10, 4.02
22.00, 22.20, 0.10, 4.02
22.20, 22.40, 0.10, 4.02
22.40, 22.60, 0.10, 4.02
22.60, 22.80, 0.10, 4.02
22.80, 23.00, 0.10, 4.02
23.00, 23.20, 0.09, 3.97
23.20, 23.40, 0.10, 4.02
23.40, 23.60, 0.10, 4.08
23.60, 23.80, 0.09, 3.97
23.80, 24.00, 0.10, 4.08
24.00, 24.20, 0.10, 4.02
24.20, 24.40, 0.10, 4.02
24.40, 24.60, 0.09, 3.97
24.60, 24.80, 0.10, 4.02
24.80, 25.00, 0.10, 4.02
25.00, 25.20, 0.10, 4.02
25.20, 25.40, 0.10, 4.02
25.40, 25.60, 0.09, 3.97
25.60, 25.80, 0.10, 4.08
25.80, 26.00, 0.10, 4.02
26.00, 26.20, 0.09, 3.97
26.20, 26.40, 0.10, 4.08
26.40, 26.60, 0.10, 4.02
26.60, 26.80, 0.09, 3.97
26.80, 27.00, 0.10, 4.02
27.00, 27.20, 0.10, 4.02
27.20, 27.40, 0.10, 4.08
27.40, 27.60, 0.09, 3.97
27.60, 27.80, 0.10, 4.08
27.80, 28.00, 0.10, 4.02
28.00, 28.20, 0.09, 3.97
28.20, 28.40, 0.10, 4.02
28.40, 28.60, 0.10, 4.02
28.60, 28.80, 0.10, 4.02
28.80, 29.00, 0.10, 4.02
29.00, 29.20, 0.10, 4.02
29.20, 29.40, 0.10, 4.02
29.40, 29.60, 0.10, 4.02
29.60, 29.80, 0.10, 4.02
29.80, 30.00, 0.10, 4.02
30.00, 30.20, 0.10, 4.02
30.20, 30.40, 0.10, 4.02
30.40, 30.60, 0.09, 3.97
30.60, 30.80, 0.10, 4.08
30.80, 31.00, 0.10, 4.02
0.00, 31.01, 20.0, 5.41

0.00, 0.20, 0.14, 5.69
0.20, 0.40, 0.10, 4.11
0.40, 0.60, 0.10, 4.11
0.60, 0.80, 0.10, 4.00
0.80, 1.00, 0.10, 4.11
1.00, 1.20, 0.10, 4.06
1.20, 1.40, 0.10, 4.11
1.40, 1.60, 0.10, 4.11
1.60, 1.80, 0.10, 4.00
1.80, 2.00, 0.10, 4.06
2.00, 2.20, 0.10, 4.11
2.20, 2.40, 0.10, 4.06
2.40, 2.60, 0.10, 4.11
2.60, 2.80, 0.10, 4.11
2.80, 3.00, 0.10, 4.00
3.00, 3.20, 0.10, 4.11
3.20, 3.40, 0.10, 4.11
3.40, 3.60, 0.10, 4.06
3.60, 3.80, 0.10, 4.06
3.80, 4.00, 0.10, 4.11
4.00, 4.20, 0.09, 3.83
4.20, 4.40, 0.00, 0.00
4.40, 4.60, 0.00, 0.00
4.60, 4.80, 0.00, 0.00
4.80, 5.00, 0.00, 0.00
5.00, 5.20, 0.00, 0.00
5.20, 5.40, 0.00, 0.00
5.40, 5.60, 0.00, 0.00
5.60, 5.80, 0.00, 0.00
5.80, 6.00, 0.00, 0.00
6.00, 6.20, 0.00, 0.00
6.20, 6.40, 0.00, 0.00
6.40, 6.60, 0.00, 0.00
6.60, 6.80, 0.00, 0.00
6.80, 7.00, 0.00, 0.00
7.00, 7.20, 0.00, 0.00
7.20, 7.40, 0.00, 0.00
7.40, 7.60, 0.00, 0.00
7.60, 7.80, 0.00, 0.00
7.80, 8.00, 0.00, 0.00
8.00, 8.20, 0.00, 0.00
8.20, 8.40, 0.00, 0.00
8.40, 8.60, 0.00, 0.00
8.60, 8.80, 0.00, 0.00
8.80, 9.00, 0.00, 0.00
9.00, 9.20, 0.00, 0.00
9.20, 9.40, 0.00, 0.00
9.40, 9.60, 0.00, 0.00
9.60, 9.80, 0.00, 0.00
9.80, 10.00, 0.00, 0.00
10.00, 10.20, 0.00, 0.00
10.20, 10.40, 0.00, 0.00
10.40, 10.60, 0.00, 0.00
10.60, 10.80, 0.00, 0.00
10.80, 11.00, 0.00, 0.00
11.00, 11.20, 0.01, 0.56
11.20, 11.40, 0.13, 5.52
11.40, 11.60, 0.10, 4.06
11.60, 11.80, 0.10, 4.06
11.80, 12.00, 0.06, 2.53
12.00, 12.20, 0.00, 0.00
12.20, 12.40, 0.00, 0.00
12.40, 12.60, 0.12, 5.01
12.60, 12.80, 0.31, 12.9
12.80, 13.00, 0.10, 4.00
13.00, 13.20, 0.10, 4.17
13.20, 13.40, 0.10, 4.00
13.40, 13.60, 0.10, 4.00
13.60, 13.80, 0.10, 4.17
13.80, 14.00, 0.10, 4.06
14.00, 14.20, 0.10, 4.11
14.20, 14.40, 0.10, 4.00
14.40, 14.60, 0.10, 4.17
14.60, 14.80, 0.10, 4.06
14.80, 15.00, 0.03, 1.46
15.00, 15.20, 0.00, 0.00
15.20, 15.40, 0.00, 0.17
15.40, 15.60, 0.38, 16.1
15.60, 15.80, 0.06, 2.70
15.80, 16.00, 0.10, 4.06
16.00, 16.20, 0.10, 4.06
16.20, 16.40, 0.10, 4.00
16.40, 16.60, 0.10, 4.17
16.60, 16.80, 0.10, 4.06
16.80, 17.00, 0.10, 4.11
17.00, 17.20, 0.10, 4.00
17.20, 17.40, 0.10, 4.11
17.40, 17.60, 0.10, 4.11
17.60, 17.80, 0.10, 4.06
17.80, 18.00, 0.10, 4.11
18.00, 18.20, 0.10, 4.06
18.20, 18.40, 0.10, 4.11
18.40, 18.60, 0.10, 4.06
18.60, 18.80, 0.10, 4.06
18.80, 19.00, 0.10, 4.06
19.00, 19.20, 0.10, 4.11
19.20, 19.40, 0.10, 4.06
19.40, 19.60, 0.10, 4.06
19.60, 19.80, 0.10, 4.11
19.80, 20.00, 0.10, 4.11
20.00, 20.20, 0.10, 4.00
20.20, 20.40, 0.10, 4.11
20.40, 20.60, 0.10, 4.11
20.60, 20.80, 0.10, 4.06
20.80, 21.00, 0.10, 4.00
21.00, 21.20, 0.10, 4.17
21.20, 21.40, 0.10, 4.06
21.40, 21.60, 0.10, 4.11
21.60, 21.80, 0.10, 4.11
21.80, 22.00, 0.10, 4.00
22.00, 22.20, 0.10, 4.11
22.20, 22.40, 0.10, 4.06
22.40, 22.60, 0.10, 4.06
22.60, 22.80, 0.10, 4.11
22.80, 23.00, 0.10, 4.06
