0.00, 0.20, 0.20, 8.37
0.20, 0.40, 0.55, 23.0
0.40, 0.60, 0.41, 17.4
0.60, 0.80, 0.22, 9.20
0.80, 1.00, 0.21, 8.65
1.00, 1.20, 0.27, 11.5
1.20, 1.40, 0.34, 14.2
1.40, 1.60, 0.36, 14.9
1.60, 1.80, 0.30, 12.4
1.80, 2.00, 0.35, 14.6
2.00, 2.20, 0.33, 13.7
2.20, 2.40, 0.34, 14.1
2.40, 2.60, 0.32, 13.4
2.60, 2.80, 0.35, 14.7
2.80, 3.00, 0.33, 13.8
3.00, 3.20, 0.34, 14.4
3.20, 3.40, 0.33, 13.9
3.40, 3.60, 0.32, 13.5
3.60, 3.80, 0.34, 14.2
3.80, 4.00, 0.33, 13.9
4.00, 4.20, 0.50, 20.8
4.20, 4.40, 0.24, 9.91
4.40, 4.60, 0.24, 9.91
4.60, 4.80, 0.24, 9.86
4.80, 5.00, 0.23, 9.64
5.00, 5.20, 0.25, 10.4
5.20, 5.40, 0.24, 9.86
5.40, 5.60, 0.24, 9.91
5.60, 5.80, 0.24, 10.1
5.80, 6.00, 0.24, 9.97
6.00, 6.20, 0.23, 9.47
6.20, 6.40, 0.25, 10.4
6.40, 6.60, 0.24, 9.97
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.24, 9.86
7.00, 7.20, 0.24, 9.97
7.20, 7.40, 0.24, 9.91
7.40, 7.60, 0.24, 10.0
7.60, 7.80, 0.24, 9.91
7.80, 8.00, 0.24, 9.97
8.00, 8.20, 0.23, 9.64
8.20, 8.40, 0.24, 10.2
8.40, 8.60, 0.23, 9.69
8.60, 8.80, 0.25, 10.3
8.80, 9.00, 0.23, 9.69
9.00, 9.20, 0.25, 10.3
9.20, 9.40, 0.24, 9.86
9.40, 9.60, 0.24, 9.97
9.60, 9.80, 0.23, 9.75
9.80, 10.00, 0.24, 10.2
10.00, 10.20, 0.24, 9.86
10.20, 10.40, 0.23, 9.69
10.40, 10.60, 0.24, 10.2
