------------------------------------------------------------
Server listening on TCP port 5001 with pid 30798
Read buffer size: 20.0 MByte
TCP window size: 0.08 MByte (default)
------------------------------------------------------------
[  4] local 192.168.2.6 port 5001 connected with 188.206.99.238 port 15771
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=2560.0K)
[  4] 7.20-7.40 sec  0.24 MBytes  10.1 Mbits/sec  107    107:0:0:0:0:0:0:0
[  4] 7.40-7.60 sec  0.24 MBytes  10.1 Mbits/sec  105    105:0:0:0:0:0:0:0
[  4] 7.60-7.80 sec  0.24 MBytes  9.91 Mbits/sec  107    107:0:0:0:0:0:0:0
[  4] 7.80-8.00 sec  0.24 MBytes  10.0 Mbits/sec  98    98:0:0:0:0:0:0:0
[  4] 8.00-8.20 sec  0.24 MBytes  9.91 Mbits/sec  113    113:0:0:0:0:0:0:0
[  4] 8.20-8.40 sec  0.24 MBytes  9.91 Mbits/sec  106    106:0:0:0:0:0:0:0
[  4] 8.40-8.60 sec  0.24 MBytes  10.0 Mbits/sec  104    104:0:0:0:0:0:0:0
[  4] 8.60-8.80 sec  0.22 MBytes  9.36 Mbits/sec  92    92:0:0:0:0:0:0:0
[  4] 8.80-9.00 sec  0.24 MBytes  10.2 Mbits/sec  106    106:0:0:0:0:0:0:0
[  4] 9.00-9.20 sec  0.19 MBytes  8.04 Mbits/sec  87    87:0:0:0:0:0:0:0
[  4] 9.20-9.40 sec  0.05 MBytes  1.98 Mbits/sec  32    32:0:0:0:0:0:0:0
[  4] 9.40-9.60 sec  0.28 MBytes  11.6 Mbits/sec  129    129:0:0:0:0:0:0:0
[  4] 9.60-9.80 sec  0.29 MBytes  12.3 Mbits/sec  127    127:0:0:0:0:0:0:0
[  4] 9.80-10.00 sec  0.25 MBytes  10.7 Mbits/sec  111    111:0:0:0:0:0:0:0
[  4] 10.00-10.20 sec  0.24 MBytes  9.91 Mbits/sec  100    100:0:0:0:0:0:0:0
[  4] 10.20-10.40 sec  0.30 MBytes  12.4 Mbits/sec  96    96:0:0:0:0:0:0:0
[  4] 10.40-10.60 sec  0.17 MBytes  7.16 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 10.60-10.80 sec  0.22 MBytes  9.20 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 10.80-11.00 sec  0.21 MBytes  8.87 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 11.00-11.20 sec  0.32 MBytes  13.5 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 11.20-11.40 sec  0.33 MBytes  14.0 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 11.40-11.60 sec  0.33 MBytes  13.9 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 11.60-11.80 sec  0.35 MBytes  14.6 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 11.80-12.00 sec  0.31 MBytes  13.2 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 12.00-12.20 sec  0.34 MBytes  14.3 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 12.20-12.40 sec  0.34 MBytes  14.4 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 12.40-12.60 sec  0.32 MBytes  13.3 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 12.60-12.80 sec  0.34 MBytes  14.4 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 12.80-13.00 sec  0.32 MBytes  13.5 Mbits/sec  66    66:0:0:0:0:0:0:0
[  4] 13.00-13.20 sec  0.35 MBytes  14.5 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 13.20-13.40 sec  0.33 MBytes  13.9 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 13.40-13.60 sec  0.33 MBytes  13.8 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 13.60-13.80 sec  0.33 MBytes  14.0 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 13.80-14.00 sec  0.34 MBytes  14.2 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 14.00-14.20 sec  0.34 MBytes  14.2 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 0.00-14.26 sec  20.1 MBytes  11.8 Mbits/sec  6750    6750:0:0:0:0:0:0:0
[  4] local 192.168.2.6 port 5001 connected with 92.109.68.90 port 33886
[  4] 0.00-0.20 sec  0.14 MBytes  5.72 Mbits/sec  87    87:0:0:0:0:0:0:0
[  4] 0.20-0.40 sec  0.10 MBytes  4.00 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 0.40-0.60 sec  0.10 MBytes  4.22 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 0.60-0.80 sec  0.16 MBytes  6.86 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 0.80-1.00 sec  0.22 MBytes  9.03 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 1.00-1.20 sec  0.09 MBytes  3.86 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 1.20-1.40 sec  0.10 MBytes  4.24 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 1.40-1.60 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 1.60-1.80 sec  0.09 MBytes  3.97 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 1.80-2.00 sec  0.10 MBytes  4.08 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 2.00-2.20 sec  0.09 MBytes  3.91 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 2.20-2.40 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 2.40-2.60 sec  0.10 MBytes  4.13 Mbits/sec  75    75:0:0:0:0:0:0:0
[  4] 2.60-2.80 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 2.80-3.00 sec  0.09 MBytes  3.97 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 3.00-3.20 sec  0.10 MBytes  4.08 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 3.20-3.40 sec  0.09 MBytes  3.86 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 3.40-3.60 sec  0.10 MBytes  4.13 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 3.60-3.80 sec  0.09 MBytes  3.86 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 3.80-4.00 sec  0.10 MBytes  4.13 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 4.00-4.20 sec  0.10 MBytes  4.08 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 4.20-4.40 sec  0.21 MBytes  8.92 Mbits/sec  123    123:0:0:0:0:0:0:0
[  4] 4.40-4.60 sec  0.32 MBytes  13.4 Mbits/sec  154    154:0:0:0:0:0:0:0
[  4] 4.60-4.80 sec  0.29 MBytes  12.2 Mbits/sec  158    158:0:0:0:0:0:0:0
[  4] 4.80-5.00 sec  0.24 MBytes  10.1 Mbits/sec  115    115:0:0:0:0:0:0:0
[  4] 5.00-5.20 sec  0.25 MBytes  10.7 Mbits/sec  124    124:0:0:0:0:0:0:0
[  4] 5.20-5.40 sec  0.23 MBytes  9.58 Mbits/sec  112    112:0:0:0:0:0:0:0
[  4] 5.40-5.60 sec  0.25 MBytes  10.3 Mbits/sec  122    122:0:0:0:0:0:0:0
[  4] 5.60-5.80 sec  0.23 MBytes  9.69 Mbits/sec  113    113:0:0:0:0:0:0:0
[  4] 5.80-6.00 sec  0.24 MBytes  9.91 Mbits/sec  130    130:0:0:0:0:0:0:0
[  4] 6.00-6.20 sec  0.24 MBytes  10.2 Mbits/sec  126    126:0:0:0:0:0:0:0
[  4] 6.20-6.40 sec  0.24 MBytes  9.97 Mbits/sec  116    116:0:0:0:0:0:0:0
[  4] 6.40-6.60 sec  0.24 MBytes  10.0 Mbits/sec  120    120:0:0:0:0:0:0:0
[  4] 6.60-6.80 sec  0.24 MBytes  9.86 Mbits/sec  120    120:0:0:0:0:0:0:0
[  4] 6.80-7.00 sec  0.24 MBytes  10.2 Mbits/sec  117    117:0:0:0:0:0:0:0
[  4] 7.00-7.20 sec  0.24 MBytes  9.86 Mbits/sec  122    122:0:0:0:0:0:0:0
[  4] 7.20-7.40 sec  0.23 MBytes  9.47 Mbits/sec  102    102:0:0:0:0:0:0:0
[  4] 7.40-7.60 sec  0.25 MBytes  10.5 Mbits/sec  121    121:0:0:0:0:0:0:0
[  4] 7.60-7.80 sec  0.24 MBytes  9.86 Mbits/sec  122    122:0:0:0:0:0:0:0
[  4] 7.80-8.00 sec  0.24 MBytes  9.86 Mbits/sec  115    115:0:0:0:0:0:0:0
[  4] 8.00-8.20 sec  0.24 MBytes  10.1 Mbits/sec  119    119:0:0:0:0:0:0:0
[  4] 8.20-8.40 sec  0.24 MBytes  9.86 Mbits/sec  123    123:0:0:0:0:0:0:0
[  4] 8.40-8.60 sec  0.23 MBytes  9.64 Mbits/sec  113    113:0:0:0:0:0:0:0
[  4] 8.60-8.80 sec  0.25 MBytes  10.3 Mbits/sec  126    126:0:0:0:0:0:0:0
[  4] 8.80-9.00 sec  0.23 MBytes  9.64 Mbits/sec  112    112:0:0:0:0:0:0:0
[  4] 9.00-9.20 sec  0.25 MBytes  10.3 Mbits/sec  118    118:0:0:0:0:0:0:0
[  4] 9.20-9.40 sec  0.23 MBytes  9.80 Mbits/sec  122    122:0:0:0:0:0:0:0
[  4] 9.40-9.60 sec  0.24 MBytes  9.86 Mbits/sec  122    122:0:0:0:0:0:0:0
[  4] 9.60-9.80 sec  0.24 MBytes  10.2 Mbits/sec  138    138:0:0:0:0:0:0:0
[  4] 9.80-10.00 sec  0.23 MBytes  9.80 Mbits/sec  116    116:0:0:0:0:0:0:0
[  4] 10.00-10.20 sec  0.24 MBytes  10.0 Mbits/sec  129    129:0:0:0:0:0:0:0
[  4] 10.20-10.40 sec  0.24 MBytes  9.97 Mbits/sec  114    114:0:0:0:0:0:0:0
[  4] 10.40-10.60 sec  0.24 MBytes  10.0 Mbits/sec  111    111:0:0:0:0:0:0:0
[  4] 10.60-10.80 sec  0.20 MBytes  8.54 Mbits/sec  86    86:0:0:0:0:0:0:0
[  4] 10.80-11.00 sec  0.09 MBytes  3.97 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 11.00-11.20 sec  0.10 MBytes  4.08 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 11.20-11.40 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 11.40-11.60 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 11.60-11.80 sec  0.09 MBytes  3.97 Mbits/sec  66    66:0:0:0:0:0:0:0
[  4] 11.80-12.00 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 12.00-12.20 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 12.20-12.40 sec  0.09 MBytes  3.97 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 12.40-12.60 sec  0.09 MBytes  3.97 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 12.60-12.80 sec  0.10 MBytes  4.08 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 12.80-13.00 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 13.00-13.20 sec  0.09 MBytes  3.97 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 13.20-13.40 sec  0.09 MBytes  3.97 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 13.40-13.60 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 13.60-13.80 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 13.80-14.00 sec  0.09 MBytes  3.97 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 14.00-14.20 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 14.20-14.40 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 14.40-14.60 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 14.60-14.80 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 14.80-15.00 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 15.00-15.20 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 15.20-15.40 sec  0.09 MBytes  3.97 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 15.40-15.60 sec  0.09 MBytes  3.97 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 15.60-15.80 sec  0.10 MBytes  4.13 Mbits/sec  75    75:0:0:0:0:0:0:0
[  4] 15.80-16.00 sec  0.09 MBytes  3.97 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 16.00-16.20 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 16.20-16.40 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 16.40-16.60 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 16.60-16.80 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 16.80-17.00 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 17.00-17.20 sec  0.09 MBytes  3.97 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 17.20-17.40 sec  0.10 MBytes  4.08 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 17.40-17.60 sec  0.09 MBytes  3.97 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 17.60-17.80 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 17.80-18.00 sec  0.10 MBytes  4.08 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 18.00-18.20 sec  0.09 MBytes  3.97 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 18.20-18.40 sec  0.10 MBytes  4.08 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 18.40-18.60 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 18.60-18.80 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 18.80-19.00 sec  0.09 MBytes  3.97 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 19.00-19.20 sec  0.09 MBytes  3.97 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 19.20-19.40 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 19.40-19.60 sec  0.09 MBytes  3.97 Mbits/sec  67    67:0:0:0:0:0:0:0
[  4] 19.60-19.80 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 19.80-20.00 sec  0.10 MBytes  4.08 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 20.00-20.20 sec  0.10 MBytes  4.02 Mbits/sec  67    67:0:0:0:0:0:0:0
[  4] 20.20-20.40 sec  0.09 MBytes  3.97 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 20.40-20.60 sec  0.10 MBytes  4.08 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 20.60-20.80 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 20.80-21.00 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 21.00-21.20 sec  0.09 MBytes  3.97 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 21.20-21.40 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 21.40-21.60 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 21.60-21.80 sec  0.09 MBytes  3.97 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 21.80-22.00 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 22.00-22.20 sec  0.10 MBytes  4.08 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 22.20-22.40 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 22.40-22.60 sec  0.09 MBytes  3.97 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 22.60-22.80 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 22.80-23.00 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 23.00-23.20 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 23.20-23.40 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 23.40-23.60 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 23.60-23.80 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 23.80-24.00 sec  0.09 MBytes  3.97 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 24.00-24.20 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 24.20-24.40 sec  0.09 MBytes  3.91 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 24.40-24.60 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 24.60-24.80 sec  0.10 MBytes  4.08 Mbits/sec  74    74:0:0:0:0:0:0:0
[  4] 24.80-25.00 sec  0.10 MBytes  4.08 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 25.00-25.20 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 25.20-25.40 sec  0.09 MBytes  3.97 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 25.40-25.60 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 25.60-25.80 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 25.80-26.00 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 26.00-26.20 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 26.20-26.40 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 26.40-26.60 sec  0.10 MBytes  4.08 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 26.60-26.80 sec  0.09 MBytes  3.97 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 26.80-27.00 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 27.00-27.20 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 27.20-27.40 sec  0.09 MBytes  3.91 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 27.40-27.60 sec  0.10 MBytes  4.08 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 27.60-27.80 sec  0.10 MBytes  4.08 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 27.80-28.00 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 28.00-28.20 sec  0.10 MBytes  4.02 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 28.20-28.40 sec  0.09 MBytes  3.97 Mbits/sec  68    68:0:0:0:0:0:0:0
[  4] 28.40-28.60 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 28.60-28.80 sec  0.09 MBytes  3.97 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 28.80-29.00 sec  0.10 MBytes  4.08 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 29.00-29.20 sec  0.09 MBytes  3.91 Mbits/sec  70    70:0:0:0:0:0:0:0
[  4] 29.20-29.40 sec  0.10 MBytes  4.08 Mbits/sec  67    67:0:0:0:0:0:0:0
[  4] 29.40-29.60 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 29.60-29.80 sec  0.10 MBytes  4.02 Mbits/sec  69    69:0:0:0:0:0:0:0
[  4] 29.80-30.00 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 30.00-30.20 sec  0.10 MBytes  4.02 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 30.20-30.40 sec  0.09 MBytes  3.97 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 30.40-30.60 sec  0.10 MBytes  4.08 Mbits/sec  73    73:0:0:0:0:0:0:0
[  4] 30.60-30.80 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 30.80-31.00 sec  0.10 MBytes  4.02 Mbits/sec  72    72:0:0:0:0:0:0:0
[  4] 31.00-31.20 sec  0.10 MBytes  4.02 Mbits/sec  71    71:0:0:0:0:0:0:0
[  4] 0.00-31.32 sec  20.0 MBytes  5.36 Mbits/sec  12776    12776:0:0:0:0:0:0:0
