0.00, 0.20, 0.23, 9.58
0.20, 0.40, 0.28, 11.6
0.40, 0.60, 0.43, 17.9
0.60, 0.80, 0.35, 14.9
0.80, 1.00, 0.21, 8.98
1.00, 1.20, 0.26, 10.8
1.20, 1.40, 0.33, 13.7
1.40, 1.60, 0.34, 14.3
1.60, 1.80, 0.33, 13.7
1.80, 2.00, 0.34, 14.3
2.00, 2.20, 0.33, 14.0
2.20, 2.40, 0.32, 13.4
2.40, 2.60, 0.34, 14.4
2.60, 2.80, 0.33, 13.7
2.80, 3.00, 0.34, 14.2
3.00, 3.20, 0.34, 14.3
3.20, 3.40, 0.33, 14.0
3.40, 3.60, 0.33, 13.7
3.60, 3.80, 0.33, 13.9
3.80, 4.00, 0.34, 14.2
4.00, 4.20, 0.61, 25.7
4.20, 4.40, 0.23, 9.75
4.40, 4.60, 0.24, 10.0
4.60, 4.80, 0.24, 10.0
4.80, 5.00, 0.24, 9.97
5.00, 5.20, 0.24, 9.91
5.20, 5.40, 0.24, 9.91
5.40, 5.60, 0.24, 9.86
5.60, 5.80, 0.24, 9.91
5.80, 6.00, 0.24, 9.91
6.00, 6.20, 0.24, 10.0
6.20, 6.40, 0.24, 10.1
6.40, 6.60, 0.23, 9.80
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.24, 10.1
7.00, 7.20, 0.23, 9.58
7.20, 7.40, 0.24, 10.2
7.40, 7.60, 0.23, 9.80
7.60, 7.80, 0.24, 9.86
7.80, 8.00, 0.24, 10.2
8.00, 8.20, 0.24, 9.91
8.20, 8.40, 0.24, 9.86
8.40, 8.60, 0.24, 9.91
8.60, 8.80, 0.24, 9.97
8.80, 9.00, 0.24, 9.97
9.00, 9.20, 0.24, 9.97
9.20, 9.40, 0.24, 9.97
9.40, 9.60, 0.23, 9.80
9.60, 9.80, 0.24, 10.2
9.80, 10.00, 0.23, 9.75
10.00, 10.20, 0.24, 9.97
10.20, 10.40, 0.25, 10.6
10.40, 10.60, 0.31, 12.8
10.60, 10.80, 0.21, 8.76
10.80, 11.00, 0.21, 8.92
11.00, 11.20, 0.29, 12.2
11.20, 11.40, 0.33, 13.9
11.40, 11.60, 0.34, 14.3
11.60, 11.80, 0.33, 13.9
11.80, 12.00, 0.33, 13.9
12.00, 12.20, 0.33, 14.0
12.20, 12.40, 0.33, 13.9
12.40, 12.60, 0.34, 14.1
12.60, 12.80, 0.33, 13.8
12.80, 13.00, 0.34, 14.3
13.00, 13.20, 0.34, 14.2
13.20, 13.40, 0.32, 13.2
13.40, 13.60, 0.34, 14.4
13.60, 13.80, 0.33, 13.8
0.00, 13.95, 20.0, 12.0

0.00, 0.20, 0.14, 5.66
0.20, 0.40, 0.10, 4.05
0.40, 0.60, 0.10, 4.05
0.60, 0.80, 0.11, 4.77
0.80, 1.00, 0.24, 10.0
1.00, 1.20, 0.10, 4.02
1.20, 1.40, 0.09, 3.97
1.40, 1.60, 0.10, 4.08
