0.00, 0.20, 0.20, 8.37
0.20, 0.40, 0.30, 12.6
0.40, 0.60, 0.53, 22.4
0.60, 0.80, 0.29, 12.1
0.80, 1.00, 0.22, 9.09
1.00, 1.20, 0.23, 9.75
1.20, 1.40, 0.34, 14.1
1.40, 1.60, 0.33, 13.7
1.60, 1.80, 0.33, 13.8
1.80, 2.00, 0.33, 14.0
2.00, 2.20, 0.34, 14.4
2.20, 2.40, 0.34, 14.2
2.40, 2.60, 0.34, 14.1
2.60, 2.80, 0.32, 13.4
2.80, 3.00, 0.34, 14.3
3.00, 3.20, 0.33, 13.8
3.20, 3.40, 0.32, 13.6
3.40, 3.60, 0.35, 14.7
3.60, 3.80, 0.32, 13.6
3.80, 4.00, 0.33, 14.0
4.00, 4.20, 0.58, 24.3
4.20, 4.40, 0.23, 9.75
4.40, 4.60, 0.24, 10.1
4.60, 4.80, 0.23, 9.69
4.80, 5.00, 0.24, 10.1
5.00, 5.20, 0.24, 10.0
5.20, 5.40, 0.23, 9.80
5.40, 5.60, 0.23, 9.80
5.60, 5.80, 0.24, 10.2
5.80, 6.00, 0.23, 9.64
6.00, 6.20, 0.24, 9.86
6.20, 6.40, 0.24, 9.91
6.40, 6.60, 0.25, 10.3
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.24, 9.86
7.00, 7.20, 0.24, 9.91
7.20, 7.40, 0.24, 10.0
7.40, 7.60, 0.24, 10.0
7.60, 7.80, 0.20, 8.26
7.80, 8.00, 0.24, 9.91
8.00, 8.20, 0.24, 9.91
8.20, 8.40, 0.24, 9.91
8.40, 8.60, 0.24, 10.0
8.60, 8.80, 0.24, 10.0
8.80, 9.00, 0.24, 9.91
9.00, 9.20, 0.23, 9.47
9.20, 9.40, 0.25, 10.3
9.40, 9.60, 0.24, 9.97
9.60, 9.80, 0.24, 9.91
9.80, 10.00, 0.24, 9.86
10.00, 10.20, 0.24, 10.1
10.20, 10.40, 0.24, 9.86
10.40, 10.60, 0.24, 10.0
10.60, 10.80, 0.28, 12.0
10.80, 11.00, 0.20, 8.54
11.00, 11.20, 0.22, 9.36
11.20, 11.40, 0.23, 9.75
11.40, 11.60, 0.33, 14.0
11.60, 11.80, 0.33, 13.7
11.80, 12.00, 0.34, 14.4
12.00, 12.20, 0.33, 14.0
12.20, 12.40, 0.34, 14.2
12.40, 12.60, 0.33, 13.9
12.60, 12.80, 0.33, 13.8
12.80, 13.00, 0.33, 14.0
13.00, 13.20, 0.34, 14.1
13.20, 13.40, 0.34, 14.1
13.40, 13.60, 0.32, 13.3
13.60, 13.80, 0.35, 14.5
13.80, 14.00, 0.33, 14.0
0.00, 14.13, 20.1, 11.9

0.00, 0.20, 0.14, 5.69
0.20, 0.40, 0.10, 4.00
0.40, 0.60, 0.10, 4.05
0.60, 0.80, 0.17, 6.97
0.80, 1.00, 0.21, 8.92
1.00, 1.20, 0.10, 4.08
1.20, 1.40, 0.09, 3.97
1.40, 1.60, 0.10, 4.02
1.60, 1.80, 0.10, 4.02
1.80, 2.00, 0.10, 4.02
2.00, 2.20, 0.09, 3.97
2.20, 2.40, 0.10, 4.08
2.40, 2.60, 0.09, 3.97
2.60, 2.80, 0.10, 4.08
2.80, 3.00, 0.09, 3.97
3.00, 3.20, 0.10, 4.08
3.20, 3.40, 0.10, 4.02
3.40, 3.60, 0.10, 4.02
3.60, 3.80, 0.10, 4.02
3.80, 4.00, 0.09, 3.97
4.00, 4.20, 0.10, 4.08
4.20, 4.40, 0.27, 11.3
4.40, 4.60, 0.31, 13.1
4.60, 4.80, 0.31, 13.0
4.80, 5.00, 0.24, 9.97
5.00, 5.20, 0.24, 10.1
5.20, 5.40, 0.23, 9.75
5.40, 5.60, 0.24, 9.97
5.60, 5.80, 0.24, 9.91
5.80, 6.00, 0.24, 10.0
6.00, 6.20, 0.23, 9.58
6.20, 6.40, 0.24, 9.86
6.40, 6.60, 0.25, 10.4
6.60, 6.80, 0.24, 10.0
6.80, 7.00, 0.24, 9.86
7.00, 7.20, 0.24, 10.0
7.20, 7.40, 0.23, 9.53
7.40, 7.60, 0.25, 10.4
7.60, 7.80, 0.24, 9.97
7.80, 8.00, 0.24, 9.91
8.00, 8.20, 0.24, 10.1
8.20, 8.40, 0.24, 9.86
8.40, 8.60, 0.24, 9.97
8.60, 8.80, 0.24, 10.1
8.80, 9.00, 0.24, 9.86
9.00, 9.20, 0.23, 9.69
9.20, 9.40, 0.24, 10.2
9.40, 9.60, 0.24, 9.91
9.60, 9.80, 0.23, 9.58
9.80, 10.00, 0.25, 10.3
10.00, 10.20, 0.24, 10.0
10.20, 10.40, 0.24, 9.91
10.40, 10.60, 0.24, 9.86
