0.00, 0.20, 0.21, 8.81
0.20, 0.40, 0.24, 9.86
0.40, 0.60, 0.36, 15.0
0.60, 0.80, 0.25, 10.4
0.80, 1.00, 0.27, 11.1
1.00, 1.20, 0.40, 17.0
1.20, 1.40, 0.34, 14.4
1.40, 1.60, 0.33, 13.8
1.60, 1.80, 0.33, 14.0
1.80, 2.00, 0.34, 14.2
2.00, 2.20, 0.33, 14.0
2.20, 2.40, 0.32, 13.3
2.40, 2.60, 0.34, 14.4
2.60, 2.80, 0.36, 15.3
2.80, 3.00, 0.32, 13.5
3.00, 3.20, 0.32, 13.3
3.20, 3.40, 0.33, 14.0
3.40, 3.60, 0.34, 14.3
3.60, 3.80, 0.33, 14.0
3.80, 4.00, 0.36, 15.0
4.00, 4.20, 0.57, 23.8
4.20, 4.40, 0.24, 9.97
4.40, 4.60, 0.24, 9.86
4.60, 4.80, 0.24, 10.1
4.80, 5.00, 0.24, 9.86
5.00, 5.20, 0.24, 10.1
5.20, 5.40, 0.23, 9.80
5.40, 5.60, 0.23, 9.58
5.60, 5.80, 0.25, 10.4
5.80, 6.00, 0.24, 9.91
6.00, 6.20, 0.23, 9.80
6.20, 6.40, 0.24, 10.0
6.40, 6.60, 0.24, 9.91
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.24, 10.0
7.00, 7.20, 0.24, 9.86
7.20, 7.40, 0.24, 10.0
7.40, 7.60, 0.23, 9.80
7.60, 7.80, 0.24, 9.86
7.80, 8.00, 0.24, 9.97
8.00, 8.20, 0.24, 10.0
8.20, 8.40, 0.24, 10.1
8.40, 8.60, 0.23, 9.69
8.60, 8.80, 0.24, 10.2
8.80, 9.00, 0.23, 9.69
9.00, 9.20, 0.24, 10.1
9.20, 9.40, 0.24, 9.91
9.40, 9.60, 0.24, 10.0
9.60, 9.80, 0.24, 9.97
9.80, 10.00, 0.24, 9.91
10.00, 10.20, 0.24, 9.97
10.20, 10.40, 0.24, 9.86
10.40, 10.60, 0.33, 13.9
10.60, 10.80, 0.20, 8.48
10.80, 11.00, 0.21, 8.98
11.00, 11.20, 0.23, 9.80
11.20, 11.40, 0.34, 14.2
11.40, 11.60, 0.33, 13.8
11.60, 11.80, 0.33, 13.9
11.80, 12.00, 0.33, 13.9
12.00, 12.20, 0.34, 14.3
12.20, 12.40, 0.33, 14.0
12.40, 12.60, 0.33, 13.9
12.60, 12.80, 0.33, 13.8
12.80, 13.00, 0.35, 14.5
13.00, 13.20, 0.33, 13.7
13.20, 13.40, 0.34, 14.3
13.40, 13.60, 0.32, 13.4
13.60, 13.80, 0.34, 14.2
13.80, 14.00, 0.34, 14.2
0.00, 14.04, 20.1, 12.0

0.00, 0.20, 0.14, 5.66
0.20, 0.40, 0.10, 4.05
0.40, 0.60, 0.10, 4.05
0.60, 0.80, 0.12, 4.83
0.80, 1.00, 0.16, 6.65
1.00, 1.20, 0.09, 3.97
1.20, 1.40, 0.09, 3.97
1.40, 1.60, 0.10, 4.08
1.60, 1.80, 0.09, 3.97
1.80, 2.00, 0.10, 4.02
2.00, 2.20, 0.10, 4.08
2.20, 2.40, 0.10, 4.02
2.40, 2.60, 0.10, 4.02
2.60, 2.80, 0.10, 4.02
2.80, 3.00, 0.10, 4.02
3.00, 3.20, 0.10, 4.02
3.20, 3.40, 0.10, 4.02
3.40, 3.60, 0.10, 4.02
3.60, 3.80, 0.09, 3.97
3.80, 4.00, 0.10, 4.08
4.00, 4.20, 0.09, 3.91
4.20, 4.40, 0.30, 12.8
4.40, 4.60, 0.30, 12.7
4.60, 4.80, 0.24, 10.1
4.80, 5.00, 0.23, 9.80
5.00, 5.20, 0.23, 9.80
5.20, 5.40, 0.24, 9.97
5.40, 5.60, 0.24, 9.91
5.60, 5.80, 0.23, 9.75
5.80, 6.00, 0.24, 10.2
6.00, 6.20, 0.24, 9.91
6.20, 6.40, 0.24, 9.97
6.40, 6.60, 0.24, 9.97
6.60, 6.80, 0.23, 9.53
6.80, 7.00, 0.25, 10.4
7.00, 7.20, 0.23, 9.58
7.20, 7.40, 0.24, 10.2
7.40, 7.60, 0.24, 10.1
7.60, 7.80, 0.24, 9.86
7.80, 8.00, 0.24, 9.91
8.00, 8.20, 0.24, 10.0
8.20, 8.40, 0.23, 9.64
8.40, 8.60, 0.24, 10.1
8.60, 8.80, 0.24, 9.91
8.80, 9.00, 0.24, 10.0
9.00, 9.20, 0.24, 9.97
9.20, 9.40, 0.24, 9.97
9.40, 9.60, 0.24, 9.91
9.60, 9.80, 0.23, 9.64
9.80, 10.00, 0.24, 10.1
10.00, 10.20, 0.24, 10.1
10.20, 10.40, 0.24, 10.0
10.40, 10.60, 0.24, 9.86
10.60, 10.80, 0.24, 10.0
10.80, 11.00, 0.19, 8.10
11.00, 11.20, 0.10, 4.08
11.20, 11.40, 0.10, 4.02
11.40, 11.60, 0.10, 4.02
11.60, 11.80, 0.09, 3.97
11.80, 12.00, 0.10, 4.02
12.00, 12.20, 0.10, 4.02
12.20, 12.40, 0.10, 4.02
12.40, 12.60, 0.10, 4.02
12.60, 12.80, 0.09, 3.97
12.80, 13.00, 0.10, 4.13
13.00, 13.20, 0.09, 3.97
13.20, 13.40, 0.09, 3.97
13.40, 13.60, 0.10, 4.08
13.60, 13.80, 0.10, 4.02
