0.00, 0.20, 0.20, 8.26
0.20, 0.40, 0.28, 11.8
0.40, 0.60, 0.47, 19.6
0.60, 0.80, 0.24, 9.86
0.80, 1.00, 0.24, 10.2
1.00, 1.20, 0.34, 14.3
1.20, 1.40, 0.34, 14.1
1.40, 1.60, 0.32, 13.5
1.60, 1.80, 0.34, 14.1
1.80, 2.00, 0.35, 14.7
2.00, 2.20, 0.33, 14.0
2.20, 2.40, 0.33, 13.9
2.40, 2.60, 0.32, 13.3
2.60, 2.80, 0.34, 14.3
2.80, 3.00, 0.33, 14.0
3.00, 3.20, 0.33, 13.8
3.20, 3.40, 0.34, 14.3
3.40, 3.60, 0.32, 13.5
3.60, 3.80, 0.34, 14.3
3.80, 4.00, 0.33, 14.0
4.00, 4.20, 0.58, 24.2
4.20, 4.40, 0.24, 10.0
4.40, 4.60, 0.24, 9.97
4.60, 4.80, 0.24, 9.91
4.80, 5.00, 0.24, 9.86
5.00, 5.20, 0.24, 9.97
5.20, 5.40, 0.23, 9.58
5.40, 5.60, 0.25, 10.4
5.60, 5.80, 0.24, 9.91
5.80, 6.00, 0.23, 9.69
6.00, 6.20, 0.23, 9.80
6.20, 6.40, 0.25, 10.5
6.40, 6.60, 0.23, 9.58
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.25, 10.3
7.00, 7.20, 0.23, 9.80
7.20, 7.40, 0.23, 9.58
7.40, 7.60, 0.25, 10.4
7.60, 7.80, 0.24, 9.91
7.80, 8.00, 0.24, 9.97
8.00, 8.20, 0.24, 9.97
8.20, 8.40, 0.23, 9.58
8.40, 8.60, 0.24, 10.2
8.60, 8.80, 0.23, 9.75
8.80, 9.00, 0.24, 10.1
9.00, 9.20, 0.23, 9.80
9.20, 9.40, 0.24, 10.1
9.40, 9.60, 0.24, 9.97
9.60, 9.80, 0.24, 10.1
9.80, 10.00, 0.23, 9.53
10.00, 10.20, 0.24, 10.1
10.20, 10.40, 0.24, 10.2
10.40, 10.60, 0.33, 13.8
10.60, 10.80, 0.19, 8.04
10.80, 11.00, 0.24, 9.91
11.00, 11.20, 0.27, 11.5
11.20, 11.40, 0.31, 13.0
11.40, 11.60, 0.34, 14.2
11.60, 11.80, 0.32, 13.6
11.80, 12.00, 0.39, 16.4
12.00, 12.20, 0.28, 12.0
12.20, 12.40, 0.33, 13.9
12.40, 12.60, 0.34, 14.3
12.60, 12.80, 0.33, 14.0
12.80, 13.00, 0.32, 13.3
13.00, 13.20, 0.34, 14.2
13.20, 13.40, 0.33, 13.9
13.40, 13.60, 0.35, 14.5
13.60, 13.80, 0.33, 13.8
13.80, 14.00, 0.33, 13.9
0.00, 14.04, 20.1, 12.0

0.00, 0.20, 0.14, 5.72
0.20, 0.40, 0.10, 4.00
0.40, 0.60, 0.12, 4.89
0.60, 0.80, 0.32, 13.2
0.80, 1.00, 0.10, 4.02
1.00, 1.20, 0.10, 4.02
1.20, 1.40, 0.09, 3.97
1.40, 1.60, 0.10, 4.02
1.60, 1.80, 0.10, 4.08
1.80, 2.00, 0.10, 4.02
2.00, 2.20, 0.10, 4.02
2.20, 2.40, 0.10, 4.02
2.40, 2.60, 0.11, 4.74
2.60, 2.80, 0.08, 3.19
2.80, 3.00, 0.10, 4.08
3.00, 3.20, 0.10, 4.02
3.20, 3.40, 0.10, 4.02
3.40, 3.60, 0.10, 4.02
3.60, 3.80, 0.10, 4.02
3.80, 4.00, 0.09, 3.91
4.00, 4.20, 0.03, 1.27
4.20, 4.40, 0.42, 17.8
4.40, 4.60, 0.26, 10.9
4.60, 4.80, 0.23, 9.80
4.80, 5.00, 0.24, 10.0
5.00, 5.20, 0.24, 9.97
5.20, 5.40, 0.23, 9.58
5.40, 5.60, 0.24, 10.2
5.60, 5.80, 0.24, 9.91
5.80, 6.00, 0.24, 10.1
6.00, 6.20, 0.23, 9.58
6.20, 6.40, 0.24, 10.2
6.40, 6.60, 0.24, 9.97
6.60, 6.80, 0.24, 9.91
6.80, 7.00, 0.24, 10.0
7.00, 7.20, 0.24, 9.91
7.20, 7.40, 0.24, 9.91
7.40, 7.60, 0.24, 9.97
7.60, 7.80, 0.24, 9.97
7.80, 8.00, 0.23, 9.58
8.00, 8.20, 0.24, 10.1
8.20, 8.40, 0.24, 9.86
8.40, 8.60, 0.25, 10.3
8.60, 8.80, 0.24, 9.91
8.80, 9.00, 0.24, 9.97
9.00, 9.20, 0.24, 9.91
9.20, 9.40, 0.24, 9.91
9.40, 9.60, 0.24, 10.0
9.60, 9.80, 0.24, 10.1
9.80, 10.00, 0.24, 9.91
10.00, 10.20, 0.23, 9.75
10.20, 10.40, 0.24, 10.0
10.40, 10.60, 0.24, 9.86
10.60, 10.80, 0.23, 9.69
10.80, 11.00, 0.09, 3.97
11.00, 11.20, 0.09, 3.86
11.20, 11.40, 0.10, 4.24
11.40, 11.60, 0.10, 4.02
11.60, 11.80, 0.09, 3.91
11.80, 12.00, 0.10, 4.13
12.00, 12.20, 0.09, 3.97
12.20, 12.40, 0.10, 4.02
12.40, 12.60, 0.10, 4.02
12.60, 12.80, 0.10, 4.02
12.80, 13.00, 0.10, 4.02
13.00, 13.20, 0.10, 4.02
13.20, 13.40, 0.09, 3.97
13.40, 13.60, 0.08, 3.41
13.60, 13.80, 0.09, 3.69
13.80, 14.00, 0.10, 4.02
14.00, 14.20, 0.10, 4.02
14.20, 14.40, 0.09, 3.91
14.40, 14.60, 0.10, 4.13
14.60, 14.80, 0.10, 4.02
14.80, 15.00, 0.07, 3.14
15.00, 15.20, 0.00, 0.00
15.20, 15.40, 0.21, 8.76
15.40, 15.60, 0.10, 4.02
15.60, 15.80, 0.10, 4.08
15.80, 16.00, 0.09, 3.97
16.00, 16.20, 0.10, 4.08
16.20, 16.40, 0.09, 3.97
16.40, 16.60, 0.10, 4.08
